Credit_ID,Customer_ID,Credit_Score,Credit_Rating,Risk_Category,Credit_Check_Date
811549,111549,784,Excellent,Low,2026-01-01
811550,111550,729,Good,Low,2026-01-01
811551,111551,596,Poor,High,2026-01-01
811552,111552,673,Fair,Medium,2026-01-01
811553,111553,718,Good,Low,2026-01-01
811554,111554,527,Poor,High,2026-01-01
811555,111555,745,Good,Low,2026-01-01
811556,111556,711,Good,Low,2026-01-01
811557,111557,670,Fair,Medium,2026-01-01
811558,111558,722,Good,Low,2026-01-01
811559,111559,608,Poor,Medium,2026-01-01
811560,111560,695,Fair,Medium,2026-01-01
811561,111561,785,Excellent,Low,2026-01-01
811562,111562,768,Excellent,Low,2026-01-01
811563,111563,713,Good,Low,2026-01-01
811564,111564,626,Poor,Medium,2026-01-01
811565,111565,740,Good,Low,2026-01-01
811566,111566,597,Poor,High,2026-01-01
811567,111567,724,Good,Low,2026-01-01
811568,111568,643,Poor,Medium,2026-01-01
811569,111569,559,Poor,High,2026-01-01
811570,111570,691,Fair,Medium,2026-01-01
811571,111571,726,Good,Low,2026-01-01
811572,111572,659,Fair,Medium,2026-01-01
811573,111573,733,Good,Low,2026-01-01
811574,111574,642,Poor,Medium,2026-01-01
811575,111575,641,Poor,Medium,2026-01-01
811576,111576,633,Poor,Medium,2026-01-01
811577,111577,720,Good,Low,2026-01-01
811578,111578,752,Excellent,Low,2026-01-01
811579,111579,616,Poor,Medium,2026-01-01
811580,111580,611,Poor,Medium,2026-01-01
811581,111581,737,Good,Low,2026-01-01
811582,111582,675,Fair,Medium,2026-01-01
811583,111583,674,Fair,Medium,2026-01-01
811584,111584,640,Poor,Medium,2026-01-01
811585,111585,717,Good,Low,2026-01-01
811586,111586,706,Good,Low,2026-01-01
811587,111587,733,Good,Low,2026-01-01
811588,111588,704,Good,Low,2026-01-01
811589,111589,752,Excellent,Low,2026-01-01
811590,111590,735,Good,Low,2026-01-01
811591,111591,649,Poor,Medium,2026-01-01
811592,111592,649,Poor,Medium,2026-01-01
811593,111593,559,Poor,High,2026-01-01
811594,111594,676,Fair,Medium,2026-01-01
811595,111595,735,Good,Low,2026-01-01
811596,111596,721,Good,Low,2026-01-01
811597,111597,609,Poor,Medium,2026-01-01
811598,111598,598,Poor,High,2026-01-01
811599,111599,670,Fair,Medium,2026-01-01
811600,111600,658,Fair,Medium,2026-01-01
811601,111601,680,Fair,Medium,2026-01-01
811602,111602,591,Poor,High,2026-01-01
811603,111603,614,Poor,Medium,2026-01-01
811604,111604,713,Good,Low,2026-01-01
811605,111605,670,Fair,Medium,2026-01-01
811606,111606,558,Poor,High,2026-01-01
811607,111607,681,Fair,Medium,2026-01-01
811608,111608,571,Poor,High,2026-01-01
811609,111609,704,Good,Low,2026-01-01
811610,111610,741,Good,Low,2026-01-01
811611,111611,673,Fair,Medium,2026-01-01
811612,111612,638,Poor,Medium,2026-01-01
811613,111613,770,Excellent,Low,2026-01-01
811614,111614,832,Excellent,Low,2026-01-01
811615,111615,695,Fair,Medium,2026-01-01
811616,111616,714,Good,Low,2026-01-01
811617,111617,728,Good,Low,2026-01-01
811618,111618,669,Fair,Medium,2026-01-01
811619,111619,752,Excellent,Low,2026-01-01
811620,111620,742,Good,Low,2026-01-01
811621,111621,745,Good,Low,2026-01-01
811622,111622,764,Excellent,Low,2026-01-01
811623,111623,715,Good,Low,2026-01-01
811624,111624,729,Good,Low,2026-01-01
811625,111625,640,Poor,Medium,2026-01-01
811626,111626,625,Poor,Medium,2026-01-01
811627,111627,753,Excellent,Low,2026-01-01
811628,111628,730,Good,Low,2026-01-01
811629,111629,692,Fair,Medium,2026-01-01
811630,111630,679,Fair,Medium,2026-01-01
811631,111631,610,Poor,Medium,2026-01-01
811632,111632,724,Good,Low,2026-01-01
811633,111633,702,Good,Low,2026-01-01
811634,111634,678,Fair,Medium,2026-01-01
811635,111635,642,Poor,Medium,2026-01-01
811636,111636,620,Poor,Medium,2026-01-01
811637,111637,704,Good,Low,2026-01-01
811638,111638,826,Excellent,Low,2026-01-01
811639,111639,775,Excellent,Low,2026-01-01
811640,111640,770,Excellent,Low,2026-01-01
811641,111641,704,Good,Low,2026-01-01
811642,111642,655,Fair,Medium,2026-01-01
811643,111643,696,Fair,Medium,2026-01-01
811644,111644,608,Poor,Medium,2026-01-01
811645,111645,643,Poor,Medium,2026-01-01
811646,111646,650,Fair,Medium,2026-01-01
811647,111647,649,Poor,Medium,2026-01-01
811648,111648,697,Fair,Medium,2026-01-01
811649,111649,676,Fair,Medium,2026-01-01
811650,111650,678,Fair,Medium,2026-01-01
811651,111651,738,Good,Low,2026-01-01
811652,111652,727,Good,Low,2026-01-01
811653,111653,672,Fair,Medium,2026-01-01
811654,111654,642,Poor,Medium,2026-01-01
811655,111655,739,Good,Low,2026-01-01
811656,111656,694,Fair,Medium,2026-01-01
811657,111657,754,Excellent,Low,2026-01-01
811658,111658,751,Excellent,Low,2026-01-01
811659,111659,604,Poor,Medium,2026-01-01
811660,111660,725,Good,Low,2026-01-01
811661,111661,583,Poor,High,2026-01-01
811662,111662,772,Excellent,Low,2026-01-01
811663,111663,697,Fair,Medium,2026-01-01
811664,111664,728,Good,Low,2026-01-01
811665,111665,605,Poor,Medium,2026-01-01
811666,111666,630,Poor,Medium,2026-01-01
811667,111667,795,Excellent,Low,2026-01-01
811668,111668,624,Poor,Medium,2026-01-01
811669,111669,756,Excellent,Low,2026-01-01
811670,111670,704,Good,Low,2026-01-01
811671,111671,645,Poor,Medium,2026-01-01
811672,111672,699,Fair,Medium,2026-01-01
811673,111673,643,Poor,Medium,2026-01-01
811674,111674,802,Excellent,Low,2026-01-01
811675,111675,750,Excellent,Low,2026-01-01
811676,111676,764,Excellent,Low,2026-01-01
811677,111677,802,Excellent,Low,2026-01-01
811678,111678,599,Poor,High,2026-01-01
811679,111679,781,Excellent,Low,2026-01-01
811680,111680,704,Good,Low,2026-01-01
811681,111681,555,Poor,High,2026-01-01
811682,111682,668,Fair,Medium,2026-01-01
811683,111683,714,Good,Low,2026-01-01
811684,111684,797,Excellent,Low,2026-01-01
811685,111685,720,Good,Low,2026-01-01
811686,111686,724,Good,Low,2026-01-01
811687,111687,747,Good,Low,2026-01-01
811688,111688,607,Poor,Medium,2026-01-01
811689,111689,665,Fair,Medium,2026-01-01
811690,111690,628,Poor,Medium,2026-01-01
811691,111691,743,Good,Low,2026-01-01
811692,111692,718,Good,Low,2026-01-01
811693,111693,762,Excellent,Low,2026-01-01
811694,111694,692,Fair,Medium,2026-01-01
811695,111695,704,Good,Low,2026-01-01
811696,111696,700,Good,Low,2026-01-01
811697,111697,700,Good,Low,2026-01-01
811698,111698,634,Poor,Medium,2026-01-01
811699,111699,680,Fair,Medium,2026-01-01
811700,111700,703,Good,Low,2026-01-01
811701,111701,613,Poor,Medium,2026-01-01
811702,111702,587,Poor,High,2026-01-01
811703,111703,717,Good,Low,2026-01-01
811704,111704,679,Fair,Medium,2026-01-01
811705,111705,599,Poor,High,2026-01-01
811706,111706,587,Poor,High,2026-01-01
811707,111707,748,Good,Low,2026-01-01
811708,111708,603,Poor,Medium,2026-01-01
811709,111709,620,Poor,Medium,2026-01-01
811710,111710,638,Poor,Medium,2026-01-01
811711,111711,685,Fair,Medium,2026-01-01
811712,111712,666,Fair,Medium,2026-01-01
811713,111713,670,Fair,Medium,2026-01-01
811714,111714,757,Excellent,Low,2026-01-01
811715,111715,755,Excellent,Low,2026-01-01
811716,111716,650,Fair,Medium,2026-01-01
811717,111717,631,Poor,Medium,2026-01-01
811718,111718,700,Good,Low,2026-01-01
811719,111719,726,Good,Low,2026-01-01
811720,111720,640,Poor,Medium,2026-01-01
811721,111721,667,Fair,Medium,2026-01-01
811722,111722,597,Poor,High,2026-01-01
811723,111723,546,Poor,High,2026-01-01
811724,111724,743,Good,Low,2026-01-01
811725,111725,767,Excellent,Low,2026-01-01
811726,111726,747,Good,Low,2026-01-01
811727,111727,603,Poor,Medium,2026-01-01
811728,111728,593,Poor,High,2026-01-01
811729,111729,715,Good,Low,2026-01-01
811730,111730,617,Poor,Medium,2026-01-01
811731,111731,625,Poor,Medium,2026-01-01
811732,111732,716,Good,Low,2026-01-01
811733,111733,601,Poor,Medium,2026-01-01
811734,111734,612,Poor,Medium,2026-01-01
811735,111735,636,Poor,Medium,2026-01-01
811736,111736,692,Fair,Medium,2026-01-01
811737,111737,641,Poor,Medium,2026-01-01
811738,111738,644,Poor,Medium,2026-01-01
811739,111739,722,Good,Low,2026-01-01
811740,111740,728,Good,Low,2026-01-01
811741,111741,671,Fair,Medium,2026-01-01
811742,111742,659,Fair,Medium,2026-01-01
811743,111743,667,Fair,Medium,2026-01-01
811744,111744,644,Poor,Medium,2026-01-01
811745,111745,743,Good,Low,2026-01-01
811746,111746,796,Excellent,Low,2026-01-01
811747,111747,595,Poor,High,2026-01-01
811748,111748,656,Fair,Medium,2026-01-01
811749,111749,751,Excellent,Low,2026-01-01
811750,111750,714,Good,Low,2026-01-01
811751,111751,736,Good,Low,2026-01-01
811752,111752,721,Good,Low,2026-01-01
811753,111753,605,Poor,Medium,2026-01-01
811754,111754,702,Good,Low,2026-01-01
811755,111755,806,Excellent,Low,2026-01-01
811756,111756,797,Excellent,Low,2026-01-01
811757,111757,723,Good,Low,2026-01-01
811758,111758,655,Fair,Medium,2026-01-01
811759,111759,667,Fair,Medium,2026-01-01
811760,111760,687,Fair,Medium,2026-01-01
811761,111761,686,Fair,Medium,2026-01-01
811762,111762,527,Poor,High,2026-01-01
811763,111763,770,Excellent,Low,2026-01-01
811764,111764,707,Good,Low,2026-01-01
811765,111765,703,Good,Low,2026-01-01
811766,111766,622,Poor,Medium,2026-01-01
811767,111767,639,Poor,Medium,2026-01-01
811768,111768,686,Fair,Medium,2026-01-01
811769,111769,610,Poor,Medium,2026-01-01
811770,111770,736,Good,Low,2026-01-01
811771,111771,751,Excellent,Low,2026-01-01
811772,111772,652,Fair,Medium,2026-01-01
811773,111773,744,Good,Low,2026-01-01
811774,111774,740,Good,Low,2026-01-01
811775,111775,670,Fair,Medium,2026-01-01
811776,111776,632,Poor,Medium,2026-01-01
811777,111777,655,Fair,Medium,2026-01-01
811778,111778,664,Fair,Medium,2026-01-01
811779,111779,758,Excellent,Low,2026-01-01
811780,111780,777,Excellent,Low,2026-01-01
811781,111781,710,Good,Low,2026-01-01
811782,111782,697,Fair,Medium,2026-01-01
811783,111783,695,Fair,Medium,2026-01-01
811784,111784,655,Fair,Medium,2026-01-01
811785,111785,603,Poor,Medium,2026-01-01
811786,111786,691,Fair,Medium,2026-01-01
811787,111787,660,Fair,Medium,2026-01-01
811788,111788,692,Fair,Medium,2026-01-01
811789,111789,613,Poor,Medium,2026-01-01
811790,111790,816,Excellent,Low,2026-01-01
811791,111791,691,Fair,Medium,2026-01-01
811792,111792,571,Poor,High,2026-01-01
811793,111793,604,Poor,Medium,2026-01-01
811794,111794,646,Poor,Medium,2026-01-01
811795,111795,740,Good,Low,2026-01-01
811796,111796,800,Excellent,Low,2026-01-01
811797,111797,742,Good,Low,2026-01-01
811798,111798,650,Fair,Medium,2026-01-01
811799,111799,666,Fair,Medium,2026-01-01
811800,111800,697,Fair,Medium,2026-01-01
811801,111801,675,Fair,Medium,2026-01-01
811802,111802,698,Fair,Medium,2026-01-01
811803,111803,679,Fair,Medium,2026-01-01
811804,111804,787,Excellent,Low,2026-01-01
811805,111805,713,Good,Low,2026-01-01
811806,111806,723,Good,Low,2026-01-01
811807,111807,755,Excellent,Low,2026-01-01
811808,111808,670,Fair,Medium,2026-01-01
811809,111809,620,Poor,Medium,2026-01-01
811810,111810,761,Excellent,Low,2026-01-01
811811,111811,621,Poor,Medium,2026-01-01
811812,111812,596,Poor,High,2026-01-01
811813,111813,745,Good,Low,2026-01-01
811814,111814,731,Good,Low,2026-01-01
811815,111815,610,Poor,Medium,2026-01-01
811816,111816,640,Poor,Medium,2026-01-01
811817,111817,670,Fair,Medium,2026-01-01
811818,111818,652,Fair,Medium,2026-01-01
811819,111819,758,Excellent,Low,2026-01-01
811820,111820,701,Good,Low,2026-01-01
811821,111821,576,Poor,High,2026-01-01
811822,111822,717,Good,Low,2026-01-01
811823,111823,611,Poor,Medium,2026-01-01
811824,111824,583,Poor,High,2026-01-01
811825,111825,584,Poor,High,2026-01-01
811826,111826,678,Fair,Medium,2026-01-01
811827,111827,657,Fair,Medium,2026-01-01
811828,111828,619,Poor,Medium,2026-01-01
811829,111829,814,Excellent,Low,2026-01-01
811830,111830,739,Good,Low,2026-01-01
811831,111831,666,Fair,Medium,2026-01-01
811832,111832,681,Fair,Medium,2026-01-01
811833,111833,554,Poor,High,2026-01-01
811834,111834,744,Good,Low,2026-01-01
811835,111835,617,Poor,Medium,2026-01-01
811836,111836,631,Poor,Medium,2026-01-01
811837,111837,723,Good,Low,2026-01-01
811838,111838,645,Poor,Medium,2026-01-01
811839,111839,605,Poor,Medium,2026-01-01
811840,111840,571,Poor,High,2026-01-01
811841,111841,755,Excellent,Low,2026-01-01
811842,111842,734,Good,Low,2026-01-01
811843,111843,565,Poor,High,2026-01-01
811844,111844,725,Good,Low,2026-01-01
811845,111845,669,Fair,Medium,2026-01-01
811846,111846,631,Poor,Medium,2026-01-01
811847,111847,651,Fair,Medium,2026-01-01
811848,111848,632,Poor,Medium,2026-01-01
811849,111849,803,Excellent,Low,2026-01-01
811850,111850,721,Good,Low,2026-01-01
811851,111851,613,Poor,Medium,2026-01-01
811852,111852,636,Poor,Medium,2026-01-01
811853,111853,662,Fair,Medium,2026-01-01
811854,111854,745,Good,Low,2026-01-01
811855,111855,571,Poor,High,2026-01-01
811856,111856,750,Excellent,Low,2026-01-01
811857,111857,753,Excellent,Low,2026-01-01
811858,111858,687,Fair,Medium,2026-01-01
811859,111859,677,Fair,Medium,2026-01-01
811860,111860,741,Good,Low,2026-01-01
811861,111861,677,Fair,Medium,2026-01-01
811862,111862,693,Fair,Medium,2026-01-01
811863,111863,724,Good,Low,2026-01-01
811864,111864,760,Excellent,Low,2026-01-01
811865,111865,641,Poor,Medium,2026-01-01
811866,111866,650,Fair,Medium,2026-01-01
811867,111867,717,Good,Low,2026-01-01
811868,111868,727,Good,Low,2026-01-01
811869,111869,662,Fair,Medium,2026-01-01
811870,111870,646,Poor,Medium,2026-01-01
811871,111871,710,Good,Low,2026-01-01
811872,111872,709,Good,Low,2026-01-01
811873,111873,600,Poor,Medium,2026-01-01
811874,111874,660,Fair,Medium,2026-01-01
811875,111875,682,Fair,Medium,2026-01-01
811876,111876,748,Good,Low,2026-01-01
811877,111877,749,Good,Low,2026-01-01
811878,111878,609,Poor,Medium,2026-01-01
811879,111879,619,Poor,Medium,2026-01-01
811880,111880,742,Good,Low,2026-01-01
811881,111881,711,Good,Low,2026-01-01
811882,111882,551,Poor,High,2026-01-01
811883,111883,657,Fair,Medium,2026-01-01
811884,111884,730,Good,Low,2026-01-01
811885,111885,780,Excellent,Low,2026-01-01
811886,111886,575,Poor,High,2026-01-01
811887,111887,621,Poor,Medium,2026-01-01
811888,111888,615,Poor,Medium,2026-01-01
811889,111889,675,Fair,Medium,2026-01-01
811890,111890,745,Good,Low,2026-01-01
811891,111891,744,Good,Low,2026-01-01
811892,111892,524,Poor,High,2026-01-01
811893,111893,683,Fair,Medium,2026-01-01
811894,111894,772,Excellent,Low,2026-01-01
811895,111895,736,Good,Low,2026-01-01
811896,111896,752,Excellent,Low,2026-01-01
811897,111897,739,Good,Low,2026-01-01
811898,111898,698,Fair,Medium,2026-01-01
811899,111899,748,Good,Low,2026-01-01
811900,111900,640,Poor,Medium,2026-01-01
811901,111901,728,Good,Low,2026-01-01
811902,111902,527,Poor,High,2026-01-01
811903,111903,658,Fair,Medium,2026-01-01
811904,111904,736,Good,Low,2026-01-01
811905,111905,760,Excellent,Low,2026-01-01
811906,111906,620,Poor,Medium,2026-01-01
811907,111907,673,Fair,Medium,2026-01-01
811908,111908,719,Good,Low,2026-01-01
811909,111909,610,Poor,Medium,2026-01-01
811910,111910,699,Fair,Medium,2026-01-01
811911,111911,654,Fair,Medium,2026-01-01
811912,111912,594,Poor,High,2026-01-01
811913,111913,634,Poor,Medium,2026-01-01
811914,111914,605,Poor,Medium,2026-01-01
811915,111915,519,Poor,High,2026-01-01
811916,111916,564,Poor,High,2026-01-01
811917,111917,776,Excellent,Low,2026-01-01
811918,111918,647,Poor,Medium,2026-01-01
811919,111919,706,Good,Low,2026-01-01
811920,111920,554,Poor,High,2026-01-01
811921,111921,644,Poor,Medium,2026-01-01
811922,111922,759,Excellent,Low,2026-01-01
811923,111923,697,Fair,Medium,2026-01-01
811924,111924,661,Fair,Medium,2026-01-01
811925,111925,600,Poor,Medium,2026-01-01
811926,111926,552,Poor,High,2026-01-01
811927,111927,716,Good,Low,2026-01-01
811928,111928,629,Poor,Medium,2026-01-01
811929,111929,660,Fair,Medium,2026-01-01
811930,111930,807,Excellent,Low,2026-01-01
811931,111931,646,Poor,Medium,2026-01-01
811932,111932,730,Good,Low,2026-01-01
811933,111933,673,Fair,Medium,2026-01-01
811934,111934,642,Poor,Medium,2026-01-01
811935,111935,596,Poor,High,2026-01-01
811936,111936,755,Excellent,Low,2026-01-01
811937,111937,607,Poor,Medium,2026-01-01
811938,111938,737,Good,Low,2026-01-01
811939,111939,709,Good,Low,2026-01-01
811940,111940,574,Poor,High,2026-01-01
811941,111941,779,Excellent,Low,2026-01-01
811942,111942,803,Excellent,Low,2026-01-01
811943,111943,674,Fair,Medium,2026-01-01
811944,111944,781,Excellent,Low,2026-01-01
811945,111945,568,Poor,High,2026-01-01
811946,111946,716,Good,Low,2026-01-01
811947,111947,757,Excellent,Low,2026-01-01
811948,111948,734,Good,Low,2026-01-01
811949,111949,700,Good,Low,2026-01-01
811950,111950,696,Fair,Medium,2026-01-01
811951,111951,575,Poor,High,2026-01-01
811952,111952,603,Poor,Medium,2026-01-01
811953,111953,655,Fair,Medium,2026-01-01
811954,111954,645,Poor,Medium,2026-01-01
811955,111955,573,Poor,High,2026-01-01
811956,111956,761,Excellent,Low,2026-01-01
811957,111957,712,Good,Low,2026-01-01
811958,111958,656,Fair,Medium,2026-01-01
811959,111959,577,Poor,High,2026-01-01
811960,111960,649,Poor,Medium,2026-01-01
811961,111961,619,Poor,Medium,2026-01-01
811962,111962,625,Poor,Medium,2026-01-01
811963,111963,814,Excellent,Low,2026-01-01
811964,111964,739,Good,Low,2026-01-01
811965,111965,625,Poor,Medium,2026-01-01
811966,111966,590,Poor,High,2026-01-01
811967,111967,629,Poor,Medium,2026-01-01
811968,111968,743,Good,Low,2026-01-01
811969,111969,751,Excellent,Low,2026-01-01
811970,111970,657,Fair,Medium,2026-01-01
811971,111971,717,Good,Low,2026-01-01
811972,111972,634,Poor,Medium,2026-01-01
811973,111973,768,Excellent,Low,2026-01-01
811974,111974,615,Poor,Medium,2026-01-01
811975,111975,783,Excellent,Low,2026-01-01
811976,111976,752,Excellent,Low,2026-01-01
811977,111977,646,Poor,Medium,2026-01-01
811978,111978,626,Poor,Medium,2026-01-01
811979,111979,726,Good,Low,2026-01-01
811980,111980,708,Good,Low,2026-01-01
811981,111981,758,Excellent,Low,2026-01-01
811982,111982,628,Poor,Medium,2026-01-01
811983,111983,659,Fair,Medium,2026-01-01
811984,111984,785,Excellent,Low,2026-01-01
811985,111985,691,Fair,Medium,2026-01-01
811986,111986,784,Excellent,Low,2026-01-01
811987,111987,700,Good,Low,2026-01-01
811988,111988,598,Poor,High,2026-01-01
811989,111989,748,Good,Low,2026-01-01
811990,111990,621,Poor,Medium,2026-01-01
811991,111991,653,Fair,Medium,2026-01-01
811992,111992,670,Fair,Medium,2026-01-01
811993,111993,616,Poor,Medium,2026-01-01
811994,111994,689,Fair,Medium,2026-01-01
811995,111995,659,Fair,Medium,2026-01-01
811996,111996,651,Fair,Medium,2026-01-01
811997,111997,697,Fair,Medium,2026-01-01
811998,111998,709,Good,Low,2026-01-01
811999,111999,635,Poor,Medium,2026-01-01
812000,112000,685,Fair,Medium,2026-01-01
812001,112001,658,Fair,Medium,2026-01-01
812002,112002,596,Poor,High,2026-01-01
812003,112003,616,Poor,Medium,2026-01-01
812004,112004,746,Good,Low,2026-01-01
812005,112005,654,Fair,Medium,2026-01-01
812006,112006,654,Fair,Medium,2026-01-01
812007,112007,669,Fair,Medium,2026-01-01
812008,112008,716,Good,Low,2026-01-01
812009,112009,620,Poor,Medium,2026-01-01
812010,112010,715,Good,Low,2026-01-01
812011,112011,712,Good,Low,2026-01-01
