Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Loan_Status,Default_Flag,Loan_Start_Date
703005,146868,Business Loan,58712,10.81,5,Paid Off,0,2025-04-28
703006,100373,Personal Loan,11254,4.89,5,Active,0,2023-11-16
703007,148581,Mortgage,457818,5.54,30,Active,0,2025-02-26
703008,139616,Personal Loan,16346,6.96,5,Active,0,2023-03-02
703009,127088,Business Loan,72122,3.72,5,Paid Off,0,2024-03-20
703010,132024,Business Loan,158640,4.18,10,Paid Off,0,2024-08-10
703011,121634,Auto Loan,40462,5.99,6,Paid Off,0,2025-04-21
703012,104579,Auto Loan,15611,6.74,3,Paid Off,0,2023-09-04
703013,139392,Business Loan,90314,10.68,5,Paid Off,0,2022-06-25
703014,117782,Auto Loan,53542,10.55,3,Paid Off,0,2023-10-17
703015,140302,Mortgage,503221,6.94,30,Active,0,2023-09-11
703016,119516,Mortgage,574497,10.33,30,Paid Off,0,2026-03-14
703017,128309,Auto Loan,35797,8.25,3,Active,0,2022-12-27
703018,112617,Mortgage,500357,9.27,30,Active,0,2024-03-23
703019,135498,Personal Loan,2656,4.64,5,Defaulted,1,2021-10-03
703020,135884,Personal Loan,18962,7.04,3,Paid Off,0,2024-08-30
703021,131744,Business Loan,206867,6.89,10,Paid Off,0,2025-12-29
703022,148720,Auto Loan,22078,5.0,3,Active,0,2024-05-12
703023,113911,Personal Loan,12204,5.74,3,Paid Off,0,2025-08-20
703024,107094,Business Loan,68612,9.33,10,Paid Off,0,2023-04-27
703025,115400,Mortgage,592416,3.83,30,Active,0,2025-08-27
703026,142129,Auto Loan,27480,11.77,5,Active,0,2024-07-25
703027,129297,Mortgage,512438,3.58,30,Paid Off,0,2024-03-11
703028,133129,Mortgage,249710,10.45,30,Paid Off,0,2025-11-09
703029,129116,Mortgage,446267,6.55,30,Paid Off,0,2025-03-23
703030,107687,Auto Loan,32297,4.61,3,Active,0,2025-12-30
703031,145114,Auto Loan,21830,4.26,5,Active,0,2026-03-06
703032,100062,Business Loan,28583,8.9,10,Paid Off,0,2022-07-28
703033,125109,Business Loan,170528,11.52,5,Active,0,2024-07-29
703034,112024,Business Loan,60418,10.3,5,Paid Off,0,2024-03-24
703035,137595,Mortgage,358413,11.63,30,Paid Off,0,2026-05-03
703036,107892,Mortgage,335165,6.34,30,Active,0,2022-12-13
703037,120265,Business Loan,50144,4.59,10,Active,0,2026-01-25
703038,149706,Business Loan,52913,10.56,10,Paid Off,0,2025-02-12
703039,147292,Mortgage,364023,5.42,30,Paid Off,0,2024-04-26
703040,122681,Personal Loan,7917,5.06,3,Active,0,2024-05-01
703041,129909,Mortgage,388644,6.05,30,Paid Off,0,2025-08-04
703042,102385,Auto Loan,37529,6.68,5,Paid Off,0,2023-01-31
703043,125884,Personal Loan,6377,8.47,5,Active,0,2022-07-24
703044,103184,Auto Loan,18269,7.27,3,Paid Off,0,2025-10-10
703045,121752,Mortgage,575184,11.24,30,Active,0,2025-09-12
703046,108358,Business Loan,56255,5.71,5,Active,0,2021-12-17
703047,104995,Auto Loan,34922,11.92,6,Active,0,2024-09-07
703048,119990,Mortgage,150527,11.67,30,Active,0,2021-08-03
703049,137218,Personal Loan,4423,6.88,5,Active,0,2025-07-13
703050,145047,Personal Loan,17717,9.17,5,Defaulted,1,2025-10-26
703051,113734,Business Loan,197717,6.84,10,Active,0,2025-10-04
703052,106111,Business Loan,83415,11.94,5,Active,0,2023-12-16
703053,105373,Auto Loan,21797,5.06,3,Active,0,2021-10-01
703054,142274,Mortgage,304674,11.05,30,Paid Off,0,2025-12-10
703055,112431,Auto Loan,43431,6.69,3,Active,0,2024-03-01
703056,107918,Business Loan,212678,6.29,5,Paid Off,0,2023-02-10
703057,135811,Mortgage,356836,9.61,30,Active,0,2023-01-09
703058,137630,Personal Loan,4213,6.77,1,Paid Off,0,2021-08-08
703059,112140,Personal Loan,10772,5.36,1,Active,0,2025-10-23
703060,139634,Business Loan,76659,4.72,10,Paid Off,0,2023-01-20
703061,109645,Auto Loan,27594,7.8,5,Active,0,2024-04-22
703062,143841,Personal Loan,18928,5.08,3,Paid Off,0,2025-04-23
703063,136448,Auto Loan,25232,11.71,5,Paid Off,0,2024-09-23
703064,125313,Business Loan,247246,5.11,5,Active,0,2023-03-08
703065,146535,Auto Loan,39580,5.33,5,Active,0,2024-06-22
703066,105304,Personal Loan,4154,6.09,3,Active,0,2022-02-18
703067,138769,Auto Loan,48922,9.76,3,Active,0,2024-11-29
703068,122445,Auto Loan,11200,5.77,5,Active,0,2022-10-10
703069,110324,Personal Loan,12467,4.62,1,Paid Off,0,2023-02-18
703070,137746,Business Loan,76467,5.11,5,Paid Off,0,2023-07-10
703071,141364,Mortgage,233405,4.66,30,Active,0,2023-02-11
703072,103180,Mortgage,204450,10.02,30,Active,0,2022-03-12
703073,129109,Auto Loan,39358,6.0,6,Paid Off,0,2025-01-03
703074,126629,Personal Loan,19215,5.16,3,Active,0,2022-10-10
703075,117020,Business Loan,235789,6.04,5,Active,0,2026-01-03
703076,104614,Personal Loan,14351,6.35,5,Active,0,2022-03-05
703077,130558,Personal Loan,7213,6.87,1,Active,0,2025-05-22
703078,100428,Business Loan,93133,6.67,5,Paid Off,0,2026-06-30
703079,145144,Business Loan,234214,11.42,10,Active,0,2026-03-28
703080,136165,Personal Loan,15067,9.16,1,Active,0,2025-05-08
703081,146191,Business Loan,85640,3.72,10,Paid Off,0,2024-09-14
703082,143338,Personal Loan,23278,8.42,1,Active,0,2022-05-06
703083,121861,Mortgage,384006,9.76,30,Paid Off,0,2022-04-27
703084,124211,Auto Loan,31023,9.82,3,Paid Off,0,2025-01-15
703085,110365,Mortgage,181887,5.87,30,Active,0,2023-03-07
703086,139272,Business Loan,174937,5.34,5,Paid Off,0,2022-07-18
703087,133412,Business Loan,205979,3.61,5,Active,0,2023-07-22
703088,120849,Personal Loan,7474,11.11,3,Paid Off,0,2024-04-11
703089,116842,Mortgage,596063,6.39,30,Active,0,2025-07-02
703090,109998,Mortgage,541938,3.55,30,Paid Off,0,2022-05-29
703091,123186,Business Loan,110370,11.95,5,Paid Off,0,2023-12-26
703092,107497,Mortgage,172420,6.68,30,Active,0,2024-03-04
703093,105459,Personal Loan,3237,5.01,5,Active,0,2025-09-01
703094,104573,Business Loan,62709,5.43,10,Paid Off,0,2021-11-16
703095,108171,Auto Loan,36315,5.6,5,Paid Off,0,2022-08-16
703096,133839,Auto Loan,57701,5.46,3,Active,0,2022-07-21
703097,123588,Auto Loan,20914,6.78,6,Active,0,2023-02-24
703098,141912,Business Loan,137794,4.56,5,Paid Off,0,2024-03-20
703099,107294,Auto Loan,49550,9.19,5,Active,0,2024-01-15
703100,125913,Mortgage,383367,5.82,30,Paid Off,0,2021-12-18
703101,116357,Mortgage,333742,10.7,30,Defaulted,1,2022-07-07
703102,136329,Auto Loan,12763,6.66,6,Paid Off,0,2021-12-14
703103,146762,Personal Loan,5035,11.32,1,Active,0,2024-05-03
703104,113263,Personal Loan,1568,9.4,3,Active,0,2023-07-10
703105,133510,Mortgage,361765,5.0,30,Paid Off,0,2022-03-26
703106,144105,Mortgage,424597,6.97,30,Paid Off,0,2026-03-07
703107,111192,Auto Loan,39213,9.21,5,Active,0,2023-12-05
703108,127638,Auto Loan,39016,7.2,3,Paid Off,0,2022-10-14
703109,135305,Mortgage,211516,5.49,30,Paid Off,0,2025-11-11
703110,117714,Personal Loan,24131,8.05,1,Paid Off,0,2023-02-25
703111,132663,Auto Loan,39768,3.6,5,Active,0,2025-12-15
703112,113167,Business Loan,41590,9.94,5,Defaulted,1,2026-03-10
703113,125290,Personal Loan,4268,8.08,3,Paid Off,0,2026-05-16
703114,127401,Business Loan,172738,5.87,5,Active,0,2025-11-21
703115,112457,Business Loan,175227,11.12,10,Active,0,2022-08-01
703116,102185,Mortgage,310724,4.05,30,Active,0,2022-09-07
703117,137087,Auto Loan,16667,7.18,6,Active,0,2022-11-01
703118,121358,Mortgage,272238,4.42,30,Active,0,2026-01-16
703119,140553,Mortgage,424068,6.76,30,Paid Off,0,2023-01-26
703120,125253,Mortgage,343511,10.94,30,Paid Off,0,2023-08-21
703121,102494,Business Loan,80943,5.49,10,Active,0,2023-04-06
703122,111032,Business Loan,38286,5.0,10,Paid Off,0,2023-04-28
703123,113611,Mortgage,409086,6.85,30,Paid Off,0,2025-12-24
703124,126444,Personal Loan,12181,5.54,3,Active,0,2022-05-25
703125,141257,Auto Loan,45324,8.24,5,Active,0,2021-07-28
703126,111762,Auto Loan,13746,8.32,5,Paid Off,0,2024-07-24
703127,105235,Mortgage,304512,9.22,30,Defaulted,1,2024-11-01
703128,105763,Personal Loan,15682,4.48,1,Active,0,2024-11-06
703129,119732,Mortgage,503490,5.44,30,Active,0,2023-04-15
703130,139017,Auto Loan,51449,5.46,6,Active,0,2023-05-30
703131,136078,Personal Loan,18165,9.68,1,Paid Off,0,2024-06-30
703132,144767,Mortgage,210051,5.0,30,Paid Off,0,2025-03-01
703133,128280,Business Loan,182795,5.16,10,Paid Off,0,2024-09-23
703134,146354,Business Loan,96493,5.33,5,Paid Off,0,2021-09-16
703135,142758,Business Loan,25240,3.86,5,Paid Off,0,2025-12-29
703136,148920,Auto Loan,52275,4.15,3,Active,0,2025-10-14
703137,147078,Mortgage,169930,4.62,30,Active,0,2022-04-10
703138,118151,Business Loan,99749,3.94,5,Paid Off,0,2024-10-07
703139,141440,Personal Loan,11965,4.49,5,Paid Off,0,2024-11-15
703140,118346,Personal Loan,1900,7.17,1,Active,0,2023-05-31
703141,121522,Personal Loan,20297,8.01,1,Paid Off,0,2024-10-12
703142,139092,Business Loan,216694,5.45,5,Active,0,2023-01-24
703143,129608,Personal Loan,20543,7.49,1,Active,0,2024-03-04
703144,119136,Personal Loan,11521,10.31,5,Paid Off,0,2026-03-20
703145,109384,Personal Loan,19338,3.52,5,Paid Off,0,2026-06-02
703146,121112,Personal Loan,2701,5.93,1,Defaulted,1,2025-07-28
703147,143030,Mortgage,181604,6.8,30,Paid Off,0,2024-03-14
703148,116158,Mortgage,222210,5.86,30,Active,0,2022-07-21
703149,124592,Business Loan,204235,9.09,10,Paid Off,0,2024-09-04
703150,127461,Personal Loan,16079,6.24,5,Active,0,2024-03-14
703151,110166,Business Loan,229424,8.79,10,Paid Off,0,2023-09-28
703152,134915,Personal Loan,23738,6.75,5,Active,0,2021-08-29
703153,134137,Business Loan,225720,5.52,5,Paid Off,0,2026-01-15
703154,131230,Mortgage,412178,5.23,30,Paid Off,0,2026-04-25
703155,144957,Mortgage,543410,6.13,30,Paid Off,0,2023-12-08
703156,103030,Auto Loan,54935,5.83,6,Active,0,2023-06-15
703157,129206,Business Loan,75177,5.56,10,Active,0,2023-04-05
703158,131460,Mortgage,330883,4.82,30,Active,0,2021-10-20
703159,140776,Mortgage,179160,5.83,30,Active,0,2025-09-29
703160,143705,Mortgage,388758,9.7,30,Defaulted,1,2025-05-25
703161,128614,Mortgage,308598,3.79,30,Paid Off,0,2025-11-05
703162,130870,Auto Loan,48446,11.41,5,Active,0,2025-12-31
703163,109068,Personal Loan,5735,11.07,5,Active,0,2021-07-25
703164,122921,Business Loan,65724,4.97,10,Paid Off,0,2024-05-08
703165,136211,Business Loan,100718,9.25,5,Paid Off,0,2026-07-09
703166,130420,Business Loan,26590,4.13,10,Active,0,2026-06-16
703167,103227,Business Loan,238449,5.05,10,Paid Off,0,2023-09-23
703168,144489,Personal Loan,24794,5.6,3,Paid Off,0,2022-01-20
703169,125419,Personal Loan,15521,4.89,1,Paid Off,0,2026-06-28
703170,132343,Auto Loan,20639,8.63,3,Paid Off,0,2022-05-28
703171,130372,Auto Loan,37880,3.68,5,Paid Off,0,2021-07-17
703172,118379,Mortgage,420929,4.95,30,Active,0,2025-12-20
703173,135715,Business Loan,127648,4.78,10,Active,0,2023-03-30
703174,143931,Personal Loan,6136,9.88,3,Active,0,2021-09-24
703175,105707,Auto Loan,36589,3.65,5,Active,0,2024-07-03
703176,149577,Personal Loan,15019,5.9,1,Active,0,2023-01-15
703177,126772,Personal Loan,1874,5.01,3,Paid Off,0,2023-11-26
703178,137654,Auto Loan,59612,7.83,3,Active,0,2022-04-26
703179,100385,Business Loan,155405,7.96,5,Active,0,2022-12-20
703180,139190,Mortgage,258360,3.79,30,Paid Off,0,2026-04-13
703181,103375,Mortgage,184696,6.88,30,Active,0,2022-07-24
703182,129724,Business Loan,103429,7.46,10,Paid Off,0,2024-04-12
703183,118892,Auto Loan,28799,9.16,5,Active,0,2025-11-06
703184,130061,Auto Loan,37930,4.45,3,Paid Off,0,2025-11-18
703185,103863,Mortgage,323913,6.08,30,Paid Off,0,2025-09-25
703186,143115,Auto Loan,48249,3.94,3,Paid Off,0,2021-07-21
703187,107209,Auto Loan,55241,4.45,5,Paid Off,0,2024-09-11
703188,103366,Mortgage,380782,6.38,30,Active,0,2024-02-01
703189,114441,Personal Loan,9117,8.36,1,Active,0,2022-04-11
703190,115970,Auto Loan,58619,4.94,6,Paid Off,0,2021-09-04
703191,145342,Business Loan,76120,6.49,5,Active,0,2026-05-31
703192,106075,Mortgage,416628,4.83,30,Active,0,2026-04-30
703193,132810,Auto Loan,24828,11.3,3,Active,0,2024-10-19
703194,147848,Personal Loan,24848,6.73,3,Active,0,2024-04-12
703195,138201,Auto Loan,47350,9.16,3,Paid Off,0,2022-07-05
703196,132661,Auto Loan,16760,5.68,5,Active,0,2022-09-11
703197,102095,Auto Loan,12109,4.87,3,Active,0,2025-05-21
703198,128780,Personal Loan,19703,6.33,1,Paid Off,0,2024-09-10
703199,142962,Auto Loan,11186,5.85,6,Active,0,2025-01-10
703200,131465,Business Loan,160865,5.37,10,Active,0,2025-04-27
703201,103758,Auto Loan,21901,9.05,5,Paid Off,0,2022-02-21
703202,130136,Business Loan,179701,11.67,10,Paid Off,0,2024-12-18
703203,113342,Personal Loan,7900,4.41,5,Active,0,2024-11-26
703204,137833,Mortgage,416803,5.14,30,Active,0,2024-07-17
703205,116918,Mortgage,203322,4.66,30,Paid Off,0,2025-10-16
703206,126792,Mortgage,513046,5.35,30,Active,0,2022-06-29
703207,128791,Auto Loan,40757,6.38,3,Paid Off,0,2023-08-27
703208,146385,Mortgage,266194,9.56,30,Paid Off,0,2025-03-14
703209,147794,Mortgage,385008,6.77,30,Active,0,2023-06-25
703210,113674,Personal Loan,16426,4.84,5,Paid Off,0,2022-11-23
703211,119393,Personal Loan,7306,11.45,3,Active,0,2021-12-20
703212,116765,Mortgage,385339,9.66,30,Paid Off,0,2026-03-02
703213,111313,Personal Loan,2742,5.07,1,Paid Off,0,2022-10-13
703214,146456,Personal Loan,3942,6.08,5,Active,0,2026-02-22
703215,122608,Personal Loan,4970,4.51,1,Paid Off,0,2025-07-01
703216,108920,Auto Loan,30325,8.87,3,Defaulted,1,2023-10-29
703217,101281,Mortgage,301379,6.3,30,Paid Off,0,2021-08-28
703218,146449,Mortgage,427382,5.87,30,Paid Off,0,2026-05-23
703219,133863,Auto Loan,55526,9.51,5,Paid Off,0,2022-10-16
703220,109064,Business Loan,118893,3.86,5,Paid Off,0,2022-10-30
703221,139821,Mortgage,464290,6.76,30,Active,0,2024-03-08
703222,123077,Business Loan,44686,6.03,10,Paid Off,0,2023-01-06
703223,124065,Auto Loan,29814,7.74,5,Paid Off,0,2022-05-04
703224,100914,Personal Loan,2830,8.29,3,Paid Off,0,2022-03-20
703225,122125,Business Loan,173487,3.76,10,Active,0,2024-08-03
703226,123364,Mortgage,491781,5.02,30,Paid Off,0,2026-01-22
703227,131431,Mortgage,213077,7.98,30,Paid Off,0,2023-03-27
703228,126749,Auto Loan,44675,5.77,6,Paid Off,0,2025-10-03
703229,133779,Personal Loan,5297,10.69,5,Active,0,2024-12-12
703230,141927,Auto Loan,36224,4.74,5,Active,0,2022-09-15
703231,117471,Personal Loan,13439,5.09,1,Paid Off,0,2022-06-01
703232,119315,Mortgage,355693,11.16,30,Paid Off,0,2024-07-29
703233,144428,Auto Loan,19756,9.04,5,Active,0,2022-07-11
703234,132656,Business Loan,39808,6.69,5,Paid Off,0,2022-11-15
703235,136917,Mortgage,176044,5.47,30,Paid Off,0,2022-02-13
703236,100898,Auto Loan,47845,6.08,3,Defaulted,1,2022-05-04
703237,123558,Auto Loan,11998,7.26,6,Paid Off,0,2025-08-22
703238,146237,Business Loan,37575,7.02,10,Active,0,2021-08-29
703239,140170,Auto Loan,32060,3.76,5,Active,0,2021-08-04
703240,123307,Auto Loan,56640,4.52,6,Paid Off,0,2022-12-29
703241,117628,Auto Loan,28188,5.42,5,Paid Off,0,2023-09-15
703242,117518,Auto Loan,21093,6.95,5,Active,0,2024-06-18
703243,100971,Business Loan,80093,10.29,10,Active,0,2024-11-19
703244,135852,Business Loan,217542,4.17,10,Active,0,2025-12-08
703245,112130,Auto Loan,12024,3.6,3,Paid Off,0,2023-06-30
703246,111461,Business Loan,190889,4.4,10,Paid Off,0,2022-04-23
703247,118694,Business Loan,204729,9.29,5,Paid Off,0,2022-04-12
703248,144135,Mortgage,291959,4.75,30,Active,0,2023-12-01
703249,111048,Mortgage,323317,6.94,30,Active,0,2025-03-28
703250,118126,Auto Loan,39389,5.03,3,Active,0,2022-11-11
703251,106526,Business Loan,123333,5.38,5,Paid Off,0,2023-06-14
703252,135962,Auto Loan,21262,4.28,5,Paid Off,0,2024-02-03
703253,102132,Business Loan,172016,5.74,5,Active,0,2022-12-16
703254,132290,Business Loan,75004,10.15,5,Active,0,2024-02-05
703255,111224,Auto Loan,16360,6.41,5,Paid Off,0,2022-09-22
703256,149690,Auto Loan,58396,11.77,3,Paid Off,0,2025-04-19
703257,102372,Business Loan,43246,6.89,10,Paid Off,0,2023-01-18
703258,118999,Personal Loan,14606,5.85,5,Paid Off,0,2026-06-28
703259,106484,Personal Loan,22020,9.27,5,Paid Off,0,2022-04-06
703260,118253,Personal Loan,6637,4.78,5,Active,0,2023-10-04
703261,138923,Auto Loan,47611,6.5,5,Active,0,2023-05-27
703262,108615,Personal Loan,14014,5.85,5,Paid Off,0,2023-05-16
703263,128322,Personal Loan,16819,5.92,1,Active,0,2026-03-16
703264,136523,Mortgage,258473,11.77,30,Paid Off,0,2024-09-26
703265,108578,Personal Loan,10715,7.96,5,Paid Off,0,2024-05-04
703266,142513,Mortgage,404442,5.25,30,Active,0,2023-09-10
703267,108020,Personal Loan,18148,3.55,3,Active,0,2025-06-07
703268,147344,Auto Loan,22240,11.88,6,Active,0,2026-06-26
703269,139100,Auto Loan,56905,9.25,5,Paid Off,0,2021-08-05
703270,138366,Business Loan,121083,6.56,10,Paid Off,0,2024-10-22
703271,101012,Auto Loan,40155,5.46,5,Active,0,2024-12-09
703272,102247,Personal Loan,21398,6.52,3,Active,0,2025-01-01
703273,121317,Mortgage,336254,5.07,30,Active,0,2022-10-29
703274,144842,Mortgage,310398,6.8,30,Active,0,2024-10-23
703275,133283,Business Loan,98645,3.97,10,Paid Off,0,2026-03-22
703276,137638,Personal Loan,24806,4.18,5,Paid Off,0,2025-10-31
703277,141586,Auto Loan,17613,5.76,6,Paid Off,0,2026-03-13
703278,149128,Personal Loan,14262,5.73,1,Paid Off,0,2023-05-12
703279,148362,Auto Loan,57864,6.09,5,Active,0,2022-02-14
703280,144019,Mortgage,558024,4.77,30,Paid Off,0,2022-04-29
703281,120495,Personal Loan,16610,10.32,3,Paid Off,0,2023-12-18
703282,105567,Auto Loan,18732,4.86,5,Defaulted,1,2021-10-13
703283,111832,Business Loan,64441,7.3,10,Paid Off,0,2022-12-22
703284,138330,Business Loan,28002,5.33,5,Active,0,2023-09-13
703285,132211,Mortgage,553635,3.94,30,Active,0,2025-03-16
703286,125615,Mortgage,440673,4.63,30,Active,0,2021-12-10
703287,144931,Business Loan,132699,4.73,5,Paid Off,0,2024-09-21
703288,100231,Business Loan,115522,10.18,5,Active,0,2024-02-19
703289,138514,Personal Loan,4569,4.19,3,Paid Off,0,2021-12-17
703290,141663,Mortgage,451715,6.57,30,Active,0,2023-12-05
703291,105977,Personal Loan,9268,11.8,5,Active,0,2025-03-25
703292,106648,Business Loan,75171,5.12,10,Active,0,2026-03-10
703293,140879,Mortgage,249906,3.67,30,Paid Off,0,2023-10-22
703294,137518,Personal Loan,17142,3.66,5,Active,0,2024-09-24
703295,117609,Personal Loan,12359,4.31,3,Active,0,2024-12-22
703296,128059,Business Loan,180802,5.79,5,Active,0,2022-07-25
703297,112257,Mortgage,151874,3.81,30,Active,0,2024-10-17
703298,123745,Business Loan,87172,5.76,5,Active,0,2023-10-16
703299,121356,Business Loan,66978,8.4,5,Paid Off,0,2023-10-31
703300,102893,Auto Loan,50697,11.68,5,Paid Off,0,2024-11-05
703301,124414,Personal Loan,7510,6.32,3,Paid Off,0,2021-11-07
703302,114229,Mortgage,153475,6.04,30,Paid Off,0,2022-04-19
703303,123399,Mortgage,416535,5.67,30,Active,0,2022-12-09
703304,102638,Mortgage,597101,5.52,30,Active,0,2023-10-13
703305,147261,Auto Loan,59470,5.94,5,Active,0,2025-06-30
703306,110151,Mortgage,421555,6.71,30,Paid Off,0,2022-10-14
703307,145310,Business Loan,155317,6.59,5,Active,0,2021-12-13
703308,114417,Business Loan,186894,5.19,10,Paid Off,0,2021-07-31
703309,139356,Business Loan,138842,5.06,5,Active,0,2022-06-08
703310,130250,Personal Loan,4808,4.23,5,Defaulted,1,2022-01-07
703311,128592,Business Loan,125326,6.54,10,Active,0,2026-05-02
703312,148388,Mortgage,425963,9.12,30,Active,0,2024-03-11
703313,121210,Mortgage,512975,3.98,30,Paid Off,0,2022-08-15
703314,142732,Personal Loan,5253,6.64,5,Active,0,2023-10-11
703315,110970,Personal Loan,7678,10.24,5,Paid Off,0,2022-10-08
703316,131537,Personal Loan,10422,3.71,5,Paid Off,0,2026-01-11
703317,126533,Business Loan,129965,10.09,10,Paid Off,0,2022-05-10
703318,129311,Auto Loan,53708,6.76,6,Paid Off,0,2025-05-31
703319,136835,Personal Loan,20113,5.58,5,Active,0,2022-03-09
703320,105931,Mortgage,408325,6.09,30,Active,0,2021-08-16
703321,103804,Business Loan,127026,7.56,10,Active,0,2026-06-17
703322,130202,Auto Loan,50873,6.6,6,Paid Off,0,2023-08-24
703323,133211,Auto Loan,31815,6.06,6,Active,0,2023-04-08
703324,148169,Personal Loan,15445,9.23,5,Paid Off,0,2021-12-07
703325,102980,Auto Loan,25301,6.47,5,Paid Off,0,2024-10-27
703326,116785,Mortgage,304082,9.54,30,Active,0,2025-10-26
703327,125497,Business Loan,122603,5.37,10,Active,0,2023-10-02
703328,103737,Auto Loan,30697,11.5,6,Defaulted,1,2022-05-21
703329,131466,Auto Loan,40453,5.48,6,Active,0,2024-09-05
703330,121680,Personal Loan,8743,10.51,3,Paid Off,0,2022-11-25
703331,147029,Business Loan,115286,5.2,5,Paid Off,0,2025-05-27
703332,120992,Personal Loan,14775,6.24,3,Paid Off,0,2026-02-13
703333,123409,Personal Loan,14927,9.69,1,Defaulted,1,2021-10-31
703334,104377,Auto Loan,30928,11.55,3,Active,0,2023-07-17
703335,124847,Personal Loan,9156,6.59,3,Active,0,2025-04-02
703336,145655,Auto Loan,27331,3.76,3,Paid Off,0,2021-11-15
703337,142860,Mortgage,364584,5.64,30,Paid Off,0,2024-06-07
703338,143941,Mortgage,338971,6.51,30,Active,0,2023-10-09
703339,103095,Auto Loan,40906,3.73,5,Active,0,2024-01-27
703340,136267,Mortgage,243321,6.6,30,Active,0,2022-02-18
