Account_ID,Customer_ID,Account_Type,Balance,Open_Date
514555,107679,Savings,53469,2017-05-06
514556,107680,Checking,12041,2024-03-23
514557,107680,Certificate of Deposit,243635,2026-03-05
514558,107681,Checking,6508,2019-04-16
514559,107682,Checking,10635,2026-06-23
514560,107682,Savings,13996,2026-06-27
514561,107683,Checking,6851,2023-08-03
514562,107683,Savings,126414,2025-10-24
514563,107684,Checking,10413,2026-07-17
514564,107685,Checking,10671,2025-11-14
514565,107686,Checking,10723,2019-08-24
514566,107686,Savings,70173,2020-02-19
514567,107687,Checking,10132,2021-08-17
514568,107687,Savings,80024,2019-06-22
514569,107688,Checking,8087,2018-09-18
514570,107688,Savings,141693,2022-10-27
514571,107689,Checking,11223,2024-04-28
514572,107690,Checking,2978,2023-08-18
514573,107690,Certificate of Deposit,298587,2025-01-07
514574,107691,Checking,9554,2021-07-22
514575,107691,Savings,149308,2024-02-11
514576,107692,Checking,4622,2022-12-03
514577,107693,Checking,14159,2025-12-25
514578,107693,Savings,78590,2025-11-06
514579,107694,Checking,13201,2024-10-02
514580,107694,Savings,166246,2025-11-07
514581,107694,Certificate of Deposit,361560,2020-05-23
514582,107695,Checking,13628,2023-05-10
514583,107695,Certificate of Deposit,496600,2025-06-29
514584,107696,Checking,993,2024-11-30
514585,107696,Savings,209496,2026-07-16
514586,107697,Checking,2670,2022-03-03
514587,107697,Savings,14496,2024-07-27
514588,107697,Certificate of Deposit,116137,2021-08-23
514589,107698,Checking,14387,2024-10-14
514590,107698,Savings,16798,2026-03-11
514591,107699,Checking,2645,2023-11-17
514592,107699,Certificate of Deposit,385039,2023-04-15
514593,107700,Checking,4686,2025-07-01
514594,107700,Savings,48935,2022-02-20
514595,107701,Checking,6284,2023-05-14
514596,107702,Checking,8738,2025-12-27
514597,107702,Savings,57713,2021-12-01
514598,107702,Certificate of Deposit,107759,2022-07-28
514599,107703,Checking,2099,2023-07-01
514600,107704,Checking,7549,2025-02-27
514601,107704,Savings,8826,2025-12-06
514602,107704,Certificate of Deposit,79958,2026-04-01
514603,107705,Checking,5088,2024-11-19
514604,107705,Savings,34362,2024-04-19
514605,107706,Checking,6186,2023-05-02
514606,107707,Checking,12675,2023-04-24
514607,107707,Certificate of Deposit,162561,2024-02-09
514608,107708,Checking,9378,2022-11-25
514609,107708,Savings,44923,2025-11-10
514610,107709,Checking,6435,2026-03-19
514611,107709,Savings,23554,2024-03-22
514612,107710,Checking,3293,2025-02-17
514613,107710,Savings,29061,2025-05-04
514614,107711,Checking,5630,2021-08-01
514615,107712,Checking,13908,2025-11-10
514616,107712,Savings,142154,2024-08-10
514617,107713,Checking,1533,2024-09-26
514618,107713,Savings,39458,2020-07-07
514619,107714,Checking,1053,2017-04-29
514620,107715,Checking,11669,2023-04-08
514621,107715,Savings,59029,2023-07-13
514622,107715,Certificate of Deposit,56447,2024-05-14
514623,107716,Checking,960,2024-01-20
514624,107717,Checking,10657,2022-04-22
514625,107718,Checking,12099,2019-03-24
514626,107719,Checking,14179,2024-07-08
514627,107719,Savings,47543,2024-08-31
514628,107720,Checking,2083,2024-07-01
514629,107720,Savings,21296,2025-04-16
514630,107721,Checking,14258,2022-12-25
514631,107721,Savings,103236,2020-07-05
514632,107722,Checking,4378,2026-07-17
514633,107723,Checking,4177,2026-05-27
514634,107724,Checking,12186,2017-03-11
514635,107724,Savings,266911,2024-09-13
514636,107724,Certificate of Deposit,271921,2024-04-25
514637,107725,Checking,3284,2026-06-19
514638,107725,Certificate of Deposit,40930,2024-02-08
514639,107726,Checking,2372,2024-01-01
514640,107727,Checking,549,2023-09-08
514641,107727,Savings,114267,2024-04-22
514642,107728,Checking,10208,2022-10-30
514643,107729,Checking,14905,2019-02-09
514644,107729,Certificate of Deposit,102684,2025-07-21
514645,107730,Checking,6680,2023-07-21
514646,107730,Savings,120841,2019-06-03
514647,107730,Certificate of Deposit,236234,2023-11-17
514648,107731,Checking,11024,2026-06-09
514649,107731,Savings,23986,2026-05-05
514650,107732,Checking,13161,2026-07-11
514651,107732,Savings,180702,2026-06-23
514652,107733,Checking,7194,2021-05-14
514653,107733,Savings,100435,2022-12-17
514654,107734,Checking,1489,2026-02-17
514655,107734,Savings,183950,2024-12-03
514656,107735,Checking,8797,2026-05-22
514657,107735,Savings,24606,2025-10-28
514658,107736,Checking,4498,2022-11-27
514659,107736,Savings,100495,2023-12-10
514660,107736,Certificate of Deposit,134143,2020-12-25
514661,107737,Checking,7993,2020-08-29
514662,107737,Savings,146366,2023-01-05
514663,107738,Checking,4678,2022-05-28
514664,107738,Savings,184228,2024-12-18
514665,107739,Checking,8690,2026-07-09
514666,107739,Savings,226967,2025-03-23
514667,107740,Checking,13029,2021-10-17
514668,107740,Savings,125935,2019-08-28
514669,107741,Checking,3496,2020-04-26
514670,107741,Savings,121696,2023-03-01
514671,107742,Checking,2558,2025-08-22
514672,107742,Savings,100073,2026-02-10
514673,107743,Checking,7916,2026-02-06
514674,107744,Checking,5138,2025-12-11
514675,107744,Savings,201173,2025-08-31
514676,107745,Checking,12998,2023-11-26
514677,107746,Checking,12250,2025-02-18
514678,107747,Checking,11225,2022-08-20
514679,107747,Savings,54504,2022-05-02
514680,107748,Checking,8741,2023-06-17
514681,107748,Savings,138677,2023-10-12
514682,107749,Checking,4287,2026-03-06
514683,107749,Savings,210051,2023-07-04
514684,107750,Checking,6867,2026-05-24
514685,107750,Savings,80484,2026-05-25
514686,107751,Checking,8935,2025-05-27
514687,107751,Savings,27275,2026-04-30
514688,107752,Checking,2257,2026-06-01
514689,107752,Savings,25660,2026-05-06
514690,107752,Certificate of Deposit,97976,2026-03-19
514691,107753,Checking,2888,2017-11-24
514692,107753,Savings,221427,2024-07-04
514693,107754,Checking,12560,2024-04-10
514694,107754,Savings,185761,2020-08-11
514695,107755,Checking,4606,2021-10-25
514696,107756,Checking,13130,2025-03-04
514697,107756,Savings,40539,2021-03-08
514698,107757,Checking,11186,2025-04-07
514699,107758,Checking,4309,2019-07-16
514700,107758,Savings,48127,2022-02-25
514701,107759,Checking,10014,2024-07-24
514702,107759,Savings,24730,2024-05-21
514703,107759,Certificate of Deposit,88537,2023-09-22
514704,107760,Checking,7894,2026-02-17
514705,107760,Savings,32621,2023-07-06
514706,107761,Checking,14911,2020-02-27
514707,107761,Savings,82529,2022-07-07
514708,107762,Checking,4532,2020-02-29
514709,107762,Savings,182435,2019-08-23
514710,107763,Checking,12415,2026-06-07
514711,107764,Checking,3886,2023-06-30
514712,107764,Savings,40877,2023-08-26
514713,107764,Certificate of Deposit,281633,2025-03-15
514714,107765,Checking,1629,2024-01-17
514715,107766,Checking,8074,2020-07-30
514716,107766,Savings,178555,2020-05-02
514717,107767,Checking,698,2026-05-30
514718,107767,Savings,12549,2026-02-23
514719,107767,Certificate of Deposit,78291,2026-05-22
514720,107768,Checking,14846,2025-06-11
514721,107768,Savings,78591,2023-06-02
514722,107769,Checking,10169,2020-09-11
514723,107769,Savings,218573,2018-05-02
514724,107769,Certificate of Deposit,92761,2019-03-24
514725,107770,Checking,12786,2025-02-24
514726,107770,Savings,79819,2025-12-03
514727,107771,Checking,10451,2026-07-07
514728,107771,Certificate of Deposit,47251,2026-07-14
514729,107772,Checking,2982,2026-06-16
514730,107772,Savings,56850,2026-03-01
514731,107772,Certificate of Deposit,433137,2026-01-17
514732,107773,Checking,8773,2025-04-29
514733,107773,Savings,68630,2025-12-25
514734,107773,Certificate of Deposit,267715,2026-02-04
514735,107774,Checking,9063,2026-01-28
514736,107775,Checking,9523,2026-02-07
514737,107776,Checking,2789,2025-02-05
514738,107776,Savings,44366,2024-11-30
514739,107777,Checking,12365,2020-12-01
514740,107777,Savings,86792,2025-08-22
514741,107778,Checking,2148,2025-11-22
514742,107778,Savings,64989,2025-04-07
514743,107779,Checking,9411,2026-04-05
514744,107779,Savings,87795,2025-02-23
514745,107780,Checking,8082,2023-10-18
514746,107780,Savings,25928,2024-03-09
514747,107781,Checking,12231,2024-12-19
514748,107781,Savings,68283,2019-01-31
514749,107782,Checking,13987,2026-02-09
514750,107782,Savings,13520,2026-05-25
514751,107783,Checking,8145,2023-12-31
514752,107783,Savings,104484,2026-06-28
514753,107784,Checking,7191,2022-01-16
514754,107784,Savings,94820,2016-11-21
514755,107785,Checking,14057,2020-08-07
514756,107785,Savings,107834,2020-06-10
514757,107786,Checking,5107,2021-02-21
514758,107786,Savings,180996,2022-12-03
514759,107786,Certificate of Deposit,264028,2020-06-23
514760,107787,Checking,6481,2024-05-22
514761,107787,Savings,43508,2023-10-29
514762,107788,Checking,3977,2026-06-25
514763,107788,Savings,236036,2026-05-12
514764,107789,Checking,13806,2019-06-22
514765,107789,Savings,244264,2018-12-09
514766,107790,Checking,782,2026-06-20
514767,107790,Savings,259734,2026-04-24
514768,107791,Checking,6288,2020-05-13
514769,107792,Checking,8062,2025-08-17
514770,107793,Checking,14544,2024-06-07
514771,107793,Savings,60596,2025-03-22
514772,107793,Certificate of Deposit,67155,2022-03-13
514773,107794,Checking,9810,2024-09-27
514774,107794,Savings,192752,2023-05-20
514775,107795,Checking,5718,2026-07-02
514776,107796,Checking,8367,2024-06-19
514777,107796,Savings,198507,2024-05-05
514778,107797,Checking,8514,2025-12-01
514779,107797,Savings,34356,2025-05-06
514780,107798,Checking,9411,2025-10-30
514781,107799,Checking,6856,2026-07-17
514782,107799,Savings,48945,2026-07-07
514783,107800,Checking,6405,2026-02-15
514784,107800,Savings,40780,2024-10-31
514785,107801,Checking,12834,2026-03-19
514786,107802,Checking,11715,2021-06-20
514787,107802,Savings,51119,2021-12-18
514788,107802,Certificate of Deposit,57871,2021-10-07
514789,107803,Checking,10658,2025-03-04
514790,107803,Savings,236940,2020-11-25
514791,107803,Certificate of Deposit,329619,2022-06-09
514792,107804,Checking,4284,2024-10-19
514793,107805,Checking,1776,2026-06-05
514794,107805,Savings,88766,2026-06-23
514795,107805,Certificate of Deposit,105929,2026-05-18
514796,107806,Checking,14988,2024-01-21
514797,107806,Savings,95484,2026-01-16
514798,107807,Checking,11663,2026-03-31
514799,107807,Certificate of Deposit,175060,2024-10-30
514800,107808,Checking,3591,2026-04-08
514801,107808,Savings,69653,2025-07-08
514802,107808,Certificate of Deposit,47458,2025-02-02
514803,107809,Checking,3965,2022-07-02
514804,107809,Certificate of Deposit,350453,2025-11-17
514805,107810,Checking,9713,2025-04-20
514806,107810,Savings,86885,2023-08-01
514807,107810,Certificate of Deposit,365780,2022-06-13
514808,107811,Checking,2276,2025-10-15
514809,107811,Savings,136253,2019-09-02
514810,107811,Certificate of Deposit,58378,2018-12-12
514811,107812,Checking,10820,2024-04-10
514812,107812,Savings,122625,2024-09-05
514813,107813,Checking,12337,2025-01-11
514814,107813,Savings,143198,2026-02-19
514815,107814,Checking,11703,2023-11-11
514816,107814,Certificate of Deposit,69760,2026-06-15
514817,107815,Checking,8914,2019-09-26
514818,107816,Checking,9795,2025-04-05
514819,107817,Checking,5372,2019-04-07
514820,107817,Savings,160936,2026-03-07
514821,107818,Checking,7491,2024-04-20
514822,107818,Savings,99258,2024-12-27
514823,107819,Checking,7433,2026-06-16
514824,107819,Savings,203615,2026-06-04
514825,107820,Checking,7380,2024-10-06
514826,107820,Savings,154887,2023-01-14
514827,107821,Checking,8348,2024-06-20
514828,107821,Savings,18851,2024-10-11
514829,107822,Checking,7112,2021-12-21
514830,107823,Checking,11459,2025-06-21
514831,107823,Savings,127044,2026-03-14
514832,107824,Checking,6426,2023-10-16
514833,107825,Checking,14952,2026-03-18
514834,107825,Savings,82731,2026-03-14
514835,107826,Checking,2696,2022-10-21
514836,107826,Savings,184007,2020-10-19
514837,107827,Checking,10215,2020-04-11
514838,107827,Savings,138593,2023-08-17
514839,107828,Checking,13480,2023-09-21
514840,107828,Savings,21998,2021-09-19
514841,107829,Checking,4864,2026-07-13
514842,107829,Savings,195574,2026-07-16
514843,107830,Checking,8211,2022-02-06
514844,107830,Savings,54477,2026-06-06
514845,107830,Certificate of Deposit,37629,2025-09-03
514846,107831,Checking,14122,2024-03-22
514847,107831,Savings,31089,2022-11-13
514848,107832,Checking,2454,2024-02-11
514849,107832,Savings,96806,2025-08-02
514850,107832,Certificate of Deposit,43880,2025-08-29
514851,107833,Checking,8238,2026-03-22
514852,107833,Savings,196410,2025-04-29
514853,107834,Checking,1227,2023-12-09
514854,107834,Savings,55871,2024-10-26
514855,107834,Certificate of Deposit,69566,2022-12-12
514856,107835,Checking,2969,2024-09-18
514857,107835,Savings,40791,2026-01-07
514858,107836,Checking,13048,2025-07-31
514859,107836,Savings,98099,2025-08-08
514860,107837,Checking,2367,2024-10-25
514861,107838,Checking,10399,2026-01-03
514862,107838,Savings,114991,2026-01-24
514863,107839,Checking,5021,2025-12-27
514864,107839,Certificate of Deposit,234873,2025-07-16
514865,107840,Checking,14761,2025-11-12
514866,107841,Checking,14116,2026-02-03
514867,107841,Savings,210580,2025-11-23
514868,107842,Checking,2369,2023-02-26
514869,107842,Savings,103089,2019-12-05
514870,107843,Checking,14797,2023-12-13
514871,107844,Checking,6307,2025-12-24
514872,107845,Checking,11690,2022-08-20
514873,107846,Checking,2295,2023-02-14
514874,107847,Checking,12039,2025-06-13
514875,107847,Savings,106829,2022-04-22
514876,107848,Checking,10239,2024-04-29
514877,107848,Savings,72164,2025-12-05
514878,107849,Checking,4538,2025-07-02
514879,107849,Savings,75559,2025-11-06
514880,107849,Certificate of Deposit,102781,2025-06-02
514881,107850,Checking,4360,2026-04-09
514882,107851,Checking,4429,2026-06-01
514883,107851,Savings,13492,2023-06-25
514884,107852,Checking,11604,2026-05-10
514885,107852,Savings,65584,2026-06-28
514886,107853,Checking,5242,2026-03-17
514887,107853,Savings,214214,2022-02-27
514888,107854,Checking,10114,2026-06-19
514889,107855,Checking,3901,2017-08-21
514890,107855,Certificate of Deposit,131436,2018-03-08
514891,107856,Checking,12359,2024-03-22
514892,107856,Savings,144555,2025-10-22
514893,107857,Checking,6892,2026-02-04
514894,107857,Savings,102021,2026-05-27
514895,107858,Checking,3313,2025-05-15
514896,107858,Certificate of Deposit,163591,2024-10-11
514897,107859,Checking,544,2022-04-12
514898,107859,Savings,35425,2020-03-24
514899,107859,Certificate of Deposit,72288,2022-06-27
514900,107860,Checking,9942,2020-12-27
514901,107860,Savings,112431,2019-05-15
514902,107861,Checking,12365,2025-12-06
514903,107862,Checking,14891,2026-01-03
514904,107862,Savings,254355,2026-03-16
514905,107862,Certificate of Deposit,271556,2026-01-09
514906,107863,Checking,1275,2025-07-18
514907,107863,Savings,147282,2024-05-29
514908,107864,Checking,13222,2022-02-15
514909,107864,Savings,50052,2026-03-14
514910,107865,Checking,731,2022-07-11
514911,107866,Checking,9169,2025-10-21
514912,107866,Savings,66251,2023-07-12
514913,107867,Checking,10582,2024-06-20
514914,107867,Savings,50981,2024-01-05
514915,107868,Checking,11254,2023-09-04
514916,107868,Savings,112409,2023-09-03
514917,107869,Checking,9526,2022-07-08
514918,107869,Savings,134636,2025-07-20
514919,107870,Checking,6044,2020-12-05
514920,107870,Savings,106559,2021-10-13
514921,107871,Checking,10095,2023-12-27
514922,107871,Savings,156368,2023-07-16
514923,107871,Certificate of Deposit,140518,2025-02-19
514924,107872,Checking,11430,2021-05-12
514925,107872,Savings,177610,2021-09-06
514926,107872,Certificate of Deposit,346072,2026-01-18
514927,107873,Checking,9189,2023-03-15
514928,107873,Savings,51175,2020-12-07
514929,107874,Checking,4713,2023-06-30
514930,107875,Checking,584,2025-12-12
514931,107875,Savings,168655,2026-01-21
514932,107875,Certificate of Deposit,167607,2026-01-15
514933,107876,Checking,10024,2025-11-04
514934,107876,Savings,153122,2024-01-01
514935,107877,Checking,3615,2026-02-23
514936,107877,Savings,31811,2026-04-17
514937,107878,Checking,8925,2022-11-16
514938,107879,Checking,4827,2022-12-09
514939,107879,Savings,25551,2023-10-29
514940,107880,Checking,8109,2020-09-15
514941,107880,Savings,29870,2025-01-21
514942,107881,Checking,13997,2024-11-12
514943,107882,Checking,12362,2025-07-11
514944,107882,Savings,58805,2024-06-11
514945,107882,Certificate of Deposit,139938,2024-05-07
514946,107883,Checking,9097,2020-01-11
514947,107884,Checking,2457,2026-07-16
